"CAMIS";"DBA";"BORO";"BUILDING";"STREET";"ZIPCODE";"PHONE";"CUISINE DESCRIPTION";"INSPECTION DATE";"ACTION";"VIOLATION CODE";"VIOLATION DESCRIPTION";"CRITICAL FLAG";"SCORE";"GRADE";"GRADE DATE";"RECORD DATE";"INSPECTION TYPE";"Latitude";"Longitude";"Community Board";"Council District";"Census Tract";"BIN";"BBL";"NTA";"Location"
"50162874";"CRISPY CHICK";"Manhattan";"151";"WEST   34 STREET";"10001";"7186078306";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75050916477";"-73.98947917044";"105";"03";"010900";"1015219";"1008100001";"MN17";"POINT (-73.989479170444 40.750509164767)"
"50169164";"CAP'T LOUI SUNNYSIDE";"Queens";"43-10";"QUEENS BOULEVARD";"11104";"2016699876";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74344232566";"-73.92127719751";"402";"26";"018300";"4001993";"4001680031";"QN31";"POINT (-73.921277197511 40.743442325664)"
"50177571";"2ND FLOOR";"Manhattan";"500";"WEST   18 STREET";"10011";"9296675875";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74490737299";"-74.00704096257";"104";"03";"009900";"1090682";"1006897501";"MN13";"POINT (-74.007040962568 40.744907372989)"
"50174597";"LIFE HEALTH FITNESS";"Queens";"10-24";"154 STREET";"11357";"9178072885";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.79283103067";"-73.80715980399";"407";"19";"098700";"4103094";"4045390061";"QN49";"POINT (-73.807159803992 40.792831030668)"
"50171030";"EL MACO RESTAURANT 2 CORP";"Bronx";"572";"EAST  169 STREET";"10456";"7165259901";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.83207565032";"-73.90304586773";"203";"17";"014900";"2004247";"2026120025";"BX35";"POINT (-73.903045867725 40.832075650317)"
"50167584";"RA BROADWAY FAMOUS PIZZA INC.";"Manhattan";"4250";"BROADWAY";"10033";"3476590828";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.8498983586";"-73.93601041848";"112";"10";"027100";"1081880";"1021630053";"MN35";"POINT (-73.936010418476 40.849898358602)"
"50179818";"LIBERTY BAGELS";"Manhattan";"650";"BROADWAY";"10012";"5164583408";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72673716801";"-73.99564885871";"102";"02";"005502";"1008420";"1005290004";"MN23";"POINT (-73.995648858706 40.726737168013)"
"50033380";"TEA AND MILK";"Queens";"32-02";"34 AVENUE";"11106";"9174980618";"Coffee/Tea";"10/05/2024";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";;;"12/15/2025";"Inter-Agency Task Force / Initial Inspection";"40.75921982372";"-73.92632646798";"401";"22";"005700";"4008195";"4006090027";"QN70";"POINT (-73.926326467979 40.759219823717)"
"50176238";"ARAMARK SERVICES, INC";"Manhattan";"388";"GREENWICH STREET";"10013";"7327785266";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72065165809";"-74.01009761871";"101";"01";"003900";"1082816";"1002160001";"MN24";"POINT (-74.010097618713 40.720651658088)"
"41656924";"TENZAN";"Manhattan";;"2 AVENUE";;"2129805900";"Japanese";"11/21/2023";"No violations were recorded at the time of this inspection.";;;"Not Applicable";;;;"12/15/2025";"Administrative Miscellaneous / Re-inspection";;;;;;;;;
"50151208";"MIKE DADDY'S PIZZA";"Brooklyn";"566";"7 AVENUE";"11215";"9177709055";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.65948422062";"-73.98819604804";"307";"38";"014700";"3017223";"3008860045";"BK32";"POINT (-73.988196048036 40.659484220623)"
"50160701";"NO CHEWING ALLOWED";"Manhattan";"1802";"65 STREET TRANSVERSE";;"9177706455";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"0";"0";;;;;"1";;
"50177914";"HARDEE WU INC.";"Brooklyn";"351A";"MYRTLE AVENUE";"11205";"3478897210";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.69322573037";"-73.97218982463";"302";"35";"018501";;"3";"BK68";"POINT (-73.972189824625 40.69322573037)"
"50170795";"MIKES TAVERN";"Queens";"88-14";"LIBERTY AVENUE";"11417";"7188459322";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67989071724";"-73.8504240542";"410";"32";"005400";"4190613";"4091530007";"QN56";"POINT (-73.850424054203 40.679890717238)"
"50165935";"LE BISTROQUET";"Manhattan";"50";"WEST   22 STREET";"10010";"9297054882";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74154220872";"-73.99168190885";"105";"03";"005800";"1015549";"1008230070";"MN13";"POINT (-73.991681908845 40.741542208716)"
"50177409";"SHAHS HALAL FOOD";"Manhattan";"179";"MADISON AVENUE";"10016";"6464040697";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7475221054";"-73.98312051278";"105";"02";"007400";"1017090";"1008630062";"MN17";"POINT (-73.983120512781 40.7475221054)"
"50171043";"BLACK WALNUT";"Brooklyn";"140";"SCHERMERHORN STREET";"11201";"9293371280";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.6897920343";"-73.98814378522";"302";"33";"004300";"3403492";"3001707501";"BK38";"POINT (-73.988143785223 40.689792034304)"
"50168149";"CUERNO";"Manhattan";"1271";"6 AVENUE";"10020";"6464036930";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76028202058";"-73.98015728348";"105";"04";"013100";"1022709";"1010030029";"MN17";"POINT (-73.98015728348 40.760282020579)"
"50178552";"PIZZA EXPRESS";"Manhattan";"2361";"F DOUGLASS BOULEVARD";"10027";"3479853301";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.8112540405";"-73.9503857746";"110";"09";"021500";"1059344";"1019530034";"MN03";"POINT (-73.950385774601 40.811254040502)"
"50170878";"PANINI CAFE";"Brooklyn";"4017";"8 AVENUE";"11232";"3479557057";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.64655689901";"-73.99802885317";"312";"38";"009000";"3018108";"3009200004";"BK34";"POINT (-73.998028853166 40.646556899005)"
"50161209";"UNITED CHOCOLATE WORKS LLC";"Manhattan";"151";"WEST   34 STREET";"10001";"6462729081";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75050916477";"-73.98947917044";"105";"03";"010900";"1015219";"1008100001";"MN17";"POINT (-73.989479170444 40.750509164767)"
"50179191";"OPENAI NYC CAFE";"Manhattan";"295";"LAFAYETTE STREET";"10012";"7043286780";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72453038005";"-73.99576084488";"102";"01";"004300";"1007941";"1005107502";"MN24";"POINT (-73.995760844883 40.724530380047)"
"50178657";"MILANOS FOOD INC";"Manhattan";"2255";"2 AVENUE";"10029";"5169870346";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.79678591402";"-73.9379397654";"111";"08";"018800";"1052538";"1016650028";"MN34";"POINT (-73.937939765404 40.796785914021)"
"50156675";"HEYTEA";"Queens";"42-20";"27 STREET";"11101";"2126849670";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74973105053";"-73.94025754277";"402";"26";"001900";"4617821";"4004230029";"QN31";"POINT (-73.940257542769 40.749731050533)"
"50160500";"KNOCK OUT CAFE";"Manhattan";"530";"EAST   13 STREET";"10009";"5126263642";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72924143333";"-73.97974442044";"103";"02";"003400";"1005212";"1004060021";"MN22";"POINT (-73.979744420438 40.729241433332)"
"50157256";"BILLIARDS NUNEZ BAR";"Queens";"111-15";"LEFFERTS BOULEVARD";"11420";"3479659151";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.68022490953";"-73.82121241721";"410";"28";"016600";"4250477";"4116240055";"QN55";"POINT (-73.821212417209 40.680224909526)"
"50179285";"KITCHEN 22 LLC";"Staten Island";"424";"FOREST AVENUE";"10301";"3477334090";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.63081275555";"-74.10348774582";"501";"49";"005900";"5006981";"5002530001";"SI35";"POINT (-74.103487745815 40.630812755552)"
"50144353";"HALAL FLAMEZ";"Manhattan";"527";"MALCOLM X BOULEVARD";"10037";"2127290748";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.81505613422";"-73.94016977359";"110";"09";"022800";"1058333";"1019210032";"MN03";"POINT (-73.940169773591 40.815056134223)"
"50168696";"DYNASTY TASTE JIANG INC";"Staten Island";"77";"RICHMOND HILL ROAD";"10314";"6463557319";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.58783042469";"-74.16563908718";"502";"51";"027706";"5158456";"5023800500";"SI24";"POINT (-74.165639087175 40.587830424688)"
"50175021";"THE TWISTED SPINE";"Brooklyn";"306";"GRAND STREET";"11211";"9136605255";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71290114507";"-73.95725515574";"301";"34";"052300";"3062826";"3023950014";"BK73";"POINT (-73.957255155736 40.712901145073)"
"50161704";"MAS TACOS";"Manhattan";"2";"PENN PLAZA";"10121";"5169835184";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75000977422";"-73.99134519403";"105";"03";"010100";"1083026";"1007810002";"MN17";"POINT (-73.991345194031 40.750009774218)"
"50174294";"FGNY LLC";"Manhattan";"144";"8 AVENUE";"10011";"5184079114";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74174561784";"-74.00105735713";"104";"03";"008100";"1013844";"1007670001";"MN13";"POINT (-74.001057357126 40.741745617836)"
"50150462";"MAMAS CHICKEN CORP";"Queens";"170-12";"JAMAICA AVENUE";"11432";"9179132217";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70726452979";"-73.78935954977";"412";"27";"044400";"4217480";"4102120003";"QN61";"POINT (-73.789359549765 40.707264529791)"
"50168344";"FIFTHSIP";"Manhattan";"229";"MOTT STREET";"10012";"4258290415";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72246903555";"-73.99514045562";"102";"01";"004300";"1083324";"1004940025";"MN24";"POINT (-73.99514045562 40.722469035554)"
"50179975";"LA HUECA MANABITA";"Queens";"85-30";"37 AVENUE";"11372";"6469043221";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75006111293";"-73.88117855291";"403";"21";"027900";"4036240";"4014730001";"QN28";"POINT (-73.881178552913 40.750061112932)"
"50178165";"MOGADOR AT KITH IVY";"Manhattan";"12O";"LEROY STREET";"10014";"6468534708";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73073907068";"-74.00332669497";"102";"03";"006700";;"1";"MN23";"POINT (-74.003326694966 40.730739070684)"
"50173775";"LIN & DAUGHTERS";"Manhattan";"55";"WEST   26 STREET";"10010";"5166735686";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74458883562";"-73.9908983996";"105";"03";"005800";"1015632";"1008280001";"MN13";"POINT (-73.9908983996 40.744588835621)"
"50173574";"MI CASA RESTAURANT CON NCY";"Manhattan";"1552";"SAINT NICHOLAS AVENUE";"10040";"6462477757";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.8534085512";"-73.93072217595";"112";"10";"026900";"1063808";"1021580007";"MN35";"POINT (-73.930722175947 40.853408551203)"
"50175963";"DELIGHTFUL HALAL FOOD INC";"Manhattan";"1611";"BROADWAY";"10019";"9173461436";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76068892274";"-73.98456828578";"105";"03";"012500";"1076195";"1010200046";"MN17";"POINT (-73.984568285784 40.760688922744)"
"50171906";"JERICHO CHEMISTS INC";"Queens";"247-25";"JERICHO TURNPIKE";"11426";"9142169825";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72557754325";"-73.71999800554";"413";"23";"161700";"4176971";"4086620053";"QN43";"POINT (-73.719998005544 40.725577543254)"
"50173189";"SHIBAIWEI SEAFOOD RESTAURANT";"Queens";"144-18";"NORTHERN BOULEVARD";"11354";"3124041668";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76468986473";"-73.82302805591";"407";"20";"116300";"4113419";"4050140009";"QN51";"POINT (-73.823028055914 40.764689864729)"
"50179189";"TAOXI TEA";"Staten Island";"2602";"HYLAN BOULEVARD";"10306";"6469968990";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.56893515516";"-74.1112885059";"502";"50";"012804";"5164386";"5039690057";"SI45";"POINT (-74.111288505898 40.568935155161)"
"50170565";"KEANAH WEST VILLAGE LLC";"Manhattan";"323";"WEST   11 STREET";"10014";"9148440228";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73564926891";"-74.00732865217";"102";"03";"007500";"1078297";"1006340036";"MN23";"POINT (-74.00732865217 40.735649268908)"
"50161022";"EARTH CRUMBL LLC";"Manhattan";"42";"WEST   42 STREET";"10036";"9172315259";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75406823942";"-73.98232117075";"105";"04";"008400";"1085593";"1012570002";"MN17";"POINT (-73.982321170752 40.754068239421)"
"50179238";"LOCA MADRES INC";"Manhattan";"20";"UNION SQUARE WEST";"10003";"7188971732";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73660979179";"-73.99067937838";"105";"02";"005200";"1016108";"1008450002";"MN13";"POINT (-73.990679378381 40.736609791786)"
"50179654";"flava of the bronx";"Bronx";"3114";"3 AVENUE";"10451";"6467135060";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.82211637012";"-73.9115692959";"201";"17";"007100";"2001193";"2023640052";"BX34";"POINT (-73.911569295903 40.822116370122)"
"50176011";"PUSH NO FEAR L.L.C.";"Bronx";"766";"LYDIG AVENUE";"10462";"3473070951";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.8544344661";"-73.86513294461";"211";"13";"022404";"2048823";"2042910024";"BX49";"POINT (-73.865132944611 40.854434466104)"
"50177371";"RAN VIET";"Staten Island";"930";"HYLAN BOULEVARD";"10305";"9296796688";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.597805254";"-74.07336871038";"502";"50";"006400";"5047953";"5032660007";"SI14";"POINT (-74.073368710375 40.597805254)"
"50171165";"STRETCH PIZZA";"Brooklyn";"320";"KENT AVENUE";"11249";"6465223284";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71377451551";"-73.96721048618";"301";"33";"055100";"3426897";"3024140026";"BK73";"POINT (-73.967210486177 40.713774515514)"
"50167299";"QMI GROCERY";"Queens";"74-02";"GRAND AVENUE";"11373";"9293956247";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73016532116";"-73.8876329778";"405";"30";"049302";"4607792";"4028030023";"QN30";"POINT (-73.887632977798 40.730165321158)"
"50176038";"PARIS BAGUETTE";"Manhattan";"2568";"BROADWAY";"10025";"6507990210";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.79501231667";"-73.97150065871";"107";"07";"018300";"1056064";"1018680044";"MN12";"POINT (-73.971500658714 40.795012316671)"
"50136159";"CONEY ISLAND SHACK TACOS LLC";"Manhattan";;"HIGH SPACE PK   15 ST BY W/S HY";;"3478568356";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50150868";"MAGNOLIA BAKERY TCCD";"Queens";;"TERMINAL C CONCOURSE D";;"2159970667";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;;;;;;;;;
"50166612";"GS HOSPITALITY GROUP INC.";"Brooklyn";"3200";"CONEY ISLAND AVENUE";"11235";"9175996178";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.57777645801";"-73.95963146129";"313";"48";"036002";"3245125";"3086920019";"BK19";"POINT (-73.959631461289 40.577776458007)"
"50109489";"MAMA'S PIZZA & CAFE";"Queens";"80-14";"ROOSEVELT AVENUE";"11372";"3477037311";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.74744980064";"-73.88555377675";"404";"25";"026901";"4036844";"4014910007";"QN29";"POINT (-73.88555377675 40.747449800639)"
"50178295";"303 FARE LLC";"Brooklyn";"570";"VANDERBILT AVENUE";"11238";"6465418940";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.67958315893";"-73.96817917496";"308";"35";"016300";"3027882";"3011370056";"BK64";"POINT (-73.968179174958 40.67958315893)"
"50173443";"WENDY'S";"Queens";"88-11";"179 PLACE";"11432";"2126191222";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71240539387";"-73.78340948999";"412";"23";"046800";"4625391";"4099150028";"QN61";"POINT (-73.783409489987 40.712405393865)"
"50160844";"53 A.D.";"Brooklyn";"53";"SCOTT AVENUE";"11237";"7576753791";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.70951239725";"-73.92257625811";"301";"34";"044900";"3070595";"3029890032";"BK90";"POINT (-73.92257625811 40.709512397246)"
"50176246";"ARAMARK SERVICES INC";"Manhattan";"388";"GREENWICH STREET";"10013";"7327785266";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72065165809";"-74.01009761871";"101";"01";"003900";"1082816";"1002160001";"MN24";"POINT (-74.010097618713 40.720651658088)"
"50156720";"LELLA ALIMENTARI E CUCINA";"Brooklyn";"141";"HAVEMEYER STREET";"11211";"9175359142";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.71193775138";"-73.95730988254";"301";"34";"052300";"3330370";"3024090003";"BK73";"POINT (-73.957309882539 40.71193775138)"
"50145036";"Make Mier (Unit 1)";"Queens";"133-35";"ROOSEVELT AVENUE";"11354";"9175180803";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.75850199526";"-73.83324180899";"407";"20";"087100";"4112276";"4049730016";"QN22";"POINT (-73.833241808988 40.758501995257)"
"50165056";"CHILL TAVERN BBQ";"Queens";"137-38";"NORTHERN BOULEVARD";"11354";"6469079998";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76351702858";"-73.82974202314";"407";"20";"086900";"4112348";"4049770035";"QN22";"POINT (-73.829742023143 40.763517028584)"
"50175890";"SORATE";"Manhattan";"30";"EAST   18 STREET";"10003";"7185942393";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.73767743735";"-73.98988174858";"105";"02";"005200";"1016134";"1008460054";"MN13";"POINT (-73.98988174858 40.737677437348)"
"40761262";"CIRCLE IN THE SQUARE THEATRE";"Manhattan";"1633";"BROADWAY";"10019";"2126641591";"American";"06/22/2019";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";"A";"06/22/2019";"12/15/2025";"Cycle Inspection / Initial Inspection";"40.76156716221";"-73.98396163419";"105";"03";"013100";"1024812";"1010220043";"MN17";"POINT (-73.983961634192 40.76156716221)"
"50172495";"PITA YEERO";"Manhattan";"1229";"1 AVENUE";"10065";"9176362980";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.76422872594";"-73.9586155284";"108";"05";"011800";"1044742";"1014410025";"MN31";"POINT (-73.9586155284 40.76422872594)"
"50172734";"EARTHBAR";"Manhattan";"69";"PRINCE STREET";"10012";"6465900073";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72393480661";"-73.99707049951";"102";"01";"004300";"1007942";"1005110001";"MN24";"POINT (-73.997070499512 40.723934806607)"
"50159001";"BB RICHMOND RD LLC";"Staten Island";"2110";"RICHMOND ROAD";"10306";"7182335035";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.58150034808";"-74.11176312908";"502";"50";"011402";"5095447";"5035780009";"SI45";"POINT (-74.111763129075 40.581500348076)"
"50171350";"TIAGO'S PIZZA INC";"Bronx";"55";"WEST  167 STREET";"10452";"7188660060";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.83614309632";"-73.92466531058";"204";"16";"019900";"2003156";"2025100001";"BX26";"POINT (-73.924665310584 40.836143096322)"
"50178605";"Cluck N Moo nyc";"Manhattan";"1636";"SAINT NICHOLAS AVENUE";"10040";"6463273058";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.85602860048";"-73.92880712608";"112";"10";"027700";"1063867";"1021610015";"MN35";"POINT (-73.928807126081 40.856028600477)"
"50143474";"LAWN CLUB";"Manhattan";"1";"FULTON STREET";"10038";"5167136011";"American";"10/18/2025";"No violations were recorded at the time of this inspection.";;;"Not Applicable";"0";;;"12/15/2025";"Inter-Agency Task Force / Initial Inspection";"40.7063133847";"-74.00321726726";"101";"01";"001501";"1001318";"1000960001";"MN25";"POINT (-74.003217267259 40.706313384702)"
"50173360";"GO PICADERA LLC";"Brooklyn";"4820";"4 AVENUE";"11220";"3474639911";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.64742368012";"-74.01159280088";"307";"38";"007800";"3324402";"3007730044";"BK32";"POINT (-74.011592800879 40.647423680116)"
"50164901";"EL PIRATA STREET FOOD";"Manhattan";"111";"WADSWORTH AVENUE";"10033";"16467375602";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.84820218411";"-73.93613856488";"112";"10";"026300";"1079921";"1021620001";"MN36";"POINT (-73.936138564881 40.848202184109)"
"50168972";"ADDA";"Manhattan";"107";"1 AVENUE";"10003";"9175023356";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.72671168591";"-73.98593997415";"103";"02";"003800";"1006286";"1004480030";"MN22";"POINT (-73.985939974146 40.726711685913)"
"50164506";"JUICE TENDERS LLC";"Manhattan";"24";"EAST  116 STREET";"10029";"3059704413";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.80025912946";"-73.94553236697";"111";"09";"018400";"1051653";"1016210060";"MN34";"POINT (-73.945532366972 40.800259129461)"
"50150368";"MACC";"Manhattan";"51";"WEST  106 STREET";"10025";"6463026359";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.79882472493";"-73.96187348288";"107";"07";"019300";"1055650";"1018420013";"MN09";"POINT (-73.961873482878 40.798824724933)"
"50167022";"ODRE YEOUL";"Manhattan";"199";"2 AVENUE";"10003";"6469834556";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.7313448181";"-73.98567920514";"103";"02";"004000";"1006870";"1004680038";"MN22";"POINT (-73.985679205135 40.731344818099)"
"50170989";"PEKING TASTE";"Staten Island";"2343";"RICHMOND AVENUE";"10314";"9292569188";;"01/01/1900";;;;"Not Applicable";;;;"12/15/2025";;"40.59126232384";"-74.16501033182";"502";"51";"027706";"5107370";"5023800040";"SI24";"POINT (-74.16501033182 40.591262323838)"
